"Notes","Year","Year Code","State","State Code",Cases,Percent of Total,Rate per 100,000,Population
,"2018","2018","Colorado","08",64,0.02%,1.12,5697155
,"2018","2018","Connecticut","09",51,0.01%,1.43,3574561
,"2018","2018","Delaware","10",21,0.01%,2.17,966985
,"2018","2018","District of Columbia","11",36,0.01%,5.11,704147
,"2018","2018","Florida","12",591,0.14%,2.78,21254926
,"2018","2018","Georgia","13",270,0.06%,2.57,10519389
,"2018","2018","Hawaii","15",120,0.03%,8.43,1423102
,"2018","2018","Idaho","16",15,0.00%,0.86,1752074
,"2018","2018","Illinois","17",319,0.08%,2.51,12724685
,"2018","2018","Indiana","18",116,0.03%,1.73,6698481
,"2018","2018","Iowa","19",49,0.01%,1.56,3149900
,"2018","2018","Kansas","20",28,0.01%,0.96,2912748
,"2018","2018","Kentucky","21",64,0.02%,1.43,4464273
,"2018","2018","Louisiana","22",105,0.03%,2.25,4664450
,"2018","2018","Maine","23",14,0.00%,1.04,1340123
,"2018","2018","Maryland","24",208,0.05%,3.44,6042153
,"2018","2018","Massachusetts","25",200,0.05%,2.90,6885720
,"2018","2018","Michigan","26",108,0.03%,1.08,9987286
,"2018","2018","Minnesota","27",172,0.04%,3.07,5608762
,"2018","2018","Mississippi","28",80,0.02%,2.68,2982879
,"2018","2018","Missouri","29",80,0.02%,1.31,6125986
,"2018","2018","Montana","30",5,0.00%,0.47,1061818
,"2018","2018","Nebraska","31",27,0.01%,1.40,1925512
,"2018","2018","Nevada","32",69,0.02%,2.28,3030725
,"2018","2018","New Hampshire","33",12,0.00%,0.89,1355064
,"2018","2018","New Jersey","34",290,0.07%,3.26,8891730
,"2018","2018","New Mexico","35",39,0.01%,1.86,2093754
,"2018","2018","New York","36",744,0.18%,3.81,19544098
,"2018","2018","North Carolina","37",196,0.05%,1.89,10391358
,"2018","2018","North Dakota","38",13,0.00%,1.71,760062
,"2018","2018","Ohio","39",178,0.04%,1.52,11680892
,"2018","2018","Oklahoma","40",74,0.02%,1.88,3943488
,"2018","2018","Oregon","41",81,0.02%,1.94,4183538
,"2018","2018","Pennsylvania","42",212,0.05%,1.66,12809107
,"2018","2018","Rhode Island","44",19,0.00%,1.79,1059338
,"2018","2018","South Carolina","45",86,0.02%,1.69,5091702
,"2018","2018","South Dakota","46",12,0.00%,1.36,879386
,"2018","2018","Tennessee","47",139,0.03%,2.05,6778180
,"2018","2018","Texas","48",1113,0.27%,3.89,28624564
,"2018","2018","Utah","49",18,0.00%,0.57,3155153
,"2018","2018","Vermont","50",5,0.00%,0.80,624802
,"2018","2018","Virginia","51",204,0.05%,2.40,8510920
,"2018","2018","Washington","53",190,0.05%,2.52,7526793
,"2018","2018","West Virginia","54",6,0.00%,0.33,1805953
,"2018","2018","Wisconsin","55",49,0.01%,0.84,5809319
,"2018","2018","Wyoming","56",1,0.00%,0.17,579054
"Total","2018","2018",,,8996,2.14%,2.75,326838199
,"2017","2017","Alabama","01",120,0.03%,2.46,4877989
,"2017","2017","Alaska","02",53,0.01%,7.15,740983
,"2017","2017","Arizona","04",188,0.04%,2.67,7048088
,"2017","2017","Arkansas","05",85,0.02%,2.83,3003855
,"2017","2017","California","06",2057,0.49%,5.23,39337785
,"2017","2017","Colorado","08",84,0.02%,1.50,5617421
